id,transaction_id,bill_no,bill_date,bill_location,customer_id,product_id,qty,uom,price,gross_price,tax_pc,tax_amt,discount_pc,discount_amt,net_bill_amt,created_by,updated_by,created_date,updated_date
65,134,134,6/6/2017 16:00,Kathmandu,12,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Kiran Sapkota,Kiran Sapkota,6/6/2017 16:00,6/6/2017 16:00
66,136,136,6/6/2017 16:00,Kathmandu,12,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Kiran Sapkota,Kiran Sapkota,6/6/2017 16:00,6/6/2017 16:00
67,139,139,6/6/2017 16:00,Kathmandu,12,22,12,CD,14.573,174.876,0,22.7339,0,0,197.61,Kiran Sapkota,Kiran Sapkota,6/6/2017 16:00,6/6/2017 16:00
80,152,152,9/27/2017 0:00,Pokhara,13,5,112,CD,16.0303,1795.39,0,233.401,0,0,2028.79,Laxman Poudel,Laxman Poudel,9/27/2017 0:00,9/27/2017 0:00
81,153,153,9/27/2017 0:00,Pokhara,13,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Laxman Poudel,Laxman Poudel,9/27/2017 0:00,9/27/2017 0:00
82,153,153,3/15/2017 14:30,Kathmandu,14,15,1,CD,182.683,182.683,0,23.7488,0,0,206.432,poonam shrestha,poonam shrestha,3/15/2017 14:30,3/15/2017 14:30
83,156,156,3/15/2017 14:30,Kathmandu,14,20,6,CD,171.696,1030.18,0,133.923,0,0,1164.1,poonam shrestha,poonam shrestha,3/15/2017 14:30,3/15/2017 14:30
84,158,158,3/15/2017 14:30,Kathmandu,14,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,poonam shrestha,poonam shrestha,3/15/2017 14:30,3/15/2017 14:30
85,158,158,3/15/2017 14:30,Kathmandu,14,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,poonam shrestha,poonam shrestha,3/15/2017 14:30,3/15/2017 14:30
160,1050,1050,1/15/2017 14:30,Kathmandu,14,5,12,CD,16.0303,192.363,0,25.0073,0,0,217.371,poonam shrestha,poonam shrestha,1/15/2017 14:30,1/15/2017 14:30
161,1052,1052,1/15/2017 14:30,Kathmandu,14,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,poonam shrestha,poonam shrestha,1/15/2017 14:30,1/15/2017 14:30
162,1052,1052,1/15/2017 14:30,Kathmandu,14,3,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,poonam shrestha,poonam shrestha,1/15/2017 14:30,1/15/2017 14:30
163,1052,1052,4/10/2017 15:30,Kathmandu,14,5,10,CD,16.0303,160.303,0,20.8394,0,3,178.142,Suman shrestha,Suman shrestha,4/10/2017 15:30,4/10/2017 15:30
164,1053,1053,4/10/2017 15:30,Kathmandu,14,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Suman shrestha,Suman shrestha,4/10/2017 15:30,4/10/2017 15:30
165,1053,1053,4/10/2017 15:30,Kathmandu,14,15,2,CD,182.683,365.366,0,47.4976,0,0,412.863,Suman shrestha,Suman shrestha,4/10/2017 15:30,4/10/2017 15:30
166,1053,1053,4/10/2017 15:30,Kathmandu,14,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Suman shrestha,Suman shrestha,4/10/2017 15:30,4/10/2017 15:30
167,1054,1054,4/10/2017 15:30,Kathmandu,14,2,36,CD,16.0303,577.09,0,75.0218,0,0,652.112,Suman shrestha,Suman shrestha,4/10/2017 15:30,4/10/2017 15:30
168,1054,1054,9/27/2017 14:30,Kathmandu,14,3,36,CD,16.0303,577.09,0,75.0218,0,0,652.112,kiran Sapkota,kiran Sapkota,9/27/2017 14:30,9/27/2017 14:30
169,1054,1054,9/27/2017 14:30,Kathmandu,14,5,72,CD,16.0303,1154.18,0,150.044,0,0,1304.22,kiran Sapkota,kiran Sapkota,9/27/2017 14:30,9/27/2017 14:30
170,1054,1054,9/27/2017 14:30,Kathmandu,14,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,kiran Sapkota,kiran Sapkota,9/27/2017 14:30,9/27/2017 14:30
171,1057,1057,9/27/2017 14:30,Kathmandu,14,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,kiran Sapkota,kiran Sapkota,9/27/2017 14:30,9/27/2017 14:30
172,1058,1058,9/27/2017 14:30,Kathmandu,14,2,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,kiran Sapkota,kiran Sapkota,9/27/2017 14:30,9/27/2017 14:30
173,1058,1058,9/27/2017 14:30,Kathmandu,14,3,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,kiran Sapkota,kiran Sapkota,9/27/2017 14:30,9/27/2017 14:30
174,1058,1058,9/27/2017 14:30,Kathmandu,14,5,12,CD,16.0303,192.363,0,25.0073,0,0,217.371,kiran Sapkota,kiran Sapkota,9/27/2017 14:30,9/27/2017 14:30
175,1062,1062,10/10/2017 13:00,Kathmandu,14,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,kiran Sapkota,kiran Sapkota,10/10/2017 13:00,10/10/2017 13:00
176,1067,1067,10/10/2017 13:00,Kathmandu,14,6,32,CD,19.6735,629.553,0,81.8419,0,0,711.395,kiran Sapkota,kiran Sapkota,10/10/2017 13:00,10/10/2017 13:00
177,1068,1068,10/10/2017 13:00,Kathmandu,14,2,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,kiran Sapkota,kiran Sapkota,10/10/2017 13:00,10/10/2017 13:00
178,1068,1068,10/10/2017 13:00,Kathmandu,14,3,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,kiran Sapkota,kiran Sapkota,10/10/2017 13:00,10/10/2017 13:00
179,1068,1068,10/10/2017 13:00,Kathmandu,14,5,12,CD,16.0303,192.363,0,25.0073,0,0,217.371,kiran Sapkota,kiran Sapkota,10/10/2017 13:00,10/10/2017 13:00
180,1069,1069,11/15/2017 11:20,Kathmandu,14,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,poonam shrestha,poonam shrestha,11/15/2017 11:20,11/15/2017 11:20
181,1069,1069,11/15/2017 11:20,Kathmandu,14,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,poonam shrestha,poonam shrestha,11/15/2017 11:20,11/15/2017 11:20
182,1069,1069,11/15/2017 11:20,Kathmandu,14,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,poonam shrestha,poonam shrestha,11/15/2017 11:20,11/15/2017 11:20
183,1069,1069,11/15/2017 11:20,Kathmandu,14,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,poonam shrestha,poonam shrestha,11/15/2017 11:20,11/15/2017 11:20
184,1070,1070,11/15/2017 11:20,Kathmandu,14,16,3,CD,182.683,548.049,0,71.2463,0,0,619.295,poonam shrestha,poonam shrestha,11/15/2017 11:20,11/15/2017 11:20
86,158,158,3/24/2017 16:30,Pokhara,15,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Laxman Poudel,Laxman Poudel,3/24/2017 16:30,3/24/2017 16:30
87,158,158,3/24/2017 16:30,Pokhara,15,22,12,CD,14.573,174.876,0,22.7339,0,0,197.61,Laxman Poudel,Laxman Poudel,3/24/2017 16:30,3/24/2017 16:30
88,160,160,3/24/2017 16:30,Pokhara,15,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Laxman Poudel,Laxman Poudel,3/24/2017 16:30,3/24/2017 16:30
89,160,160,3/24/2017 16:30,Pokhara,15,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Laxman Poudel,Laxman Poudel,3/24/2017 16:30,3/24/2017 16:30
90,160,160,3/24/2017 16:30,Pokhara,15,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Laxman Poudel,Laxman Poudel,3/24/2017 16:30,3/24/2017 16:30
138,1027,1027,4/5/2017 13:30,Pokhara,15,2,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Sugat Bajracharya,Sugat Bajracharya,4/5/2017 14:30,4/5/2017 14:30
139,1027,1027,4/5/2017 13:30,Pokhara,15,3,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Sugat Bajracharya,Sugat Bajracharya,4/5/2017 14:30,4/5/2017 14:30
140,1028,1028,4/5/2017 13:30,Pokhara,15,20,6,CD,171.696,1030.18,0,133.923,0,0,1164.1,Sugat Bajracharya,Sugat Bajracharya,4/5/2017 14:30,4/5/2017 14:30
141,1034,1034,6/15/2017 15:00,Pokhara,15,5,40,CD,16.0303,641.212,0,83.3575,0,0,724.569,Sugat Bajracharya,,6/15/2017 15:00,
142,1034,1034,6/15/2017 15:00,Pokhara,15,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Sugat Bajracharya,,6/15/2017 15:00,
143,1034,1034,6/15/2017 15:00,Pokhara,15,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Sugat Bajracharya,,6/15/2017 15:00,
144,1038,1038,6/15/2017 15:00,Pokhara,15,5,32,CD,16.0303,512.969,0,66.686,0,0,579.655,Sugat Bajracharya,,6/15/2017 15:00,
145,1038,1038,8/7/2017 7:00,Pokhara,15,6,32,CD,19.6735,629.553,0,81.8419,0,12,699.395,Swastika pradhan,Swastika,8/7/2017 7:00,8/7/2017 7:00
146,1039,1039,10/15/2017 16:00,Pokhara,15,6,48,CD,19.6735,944.33,0,122.763,0,0,1067.09,Laxman Poudel,,10/15/2017 16:00,
147,1039,1039,10/15/2017 16:00,Pokhara,15,2,36,CD,16.0303,577.09,0,75.0218,0,0,652.112,Laxman Poudel,,10/15/2017 16:00,
148,1039,1039,10/25/2017 11:00,Pokhara,15,3,36,CD,16.0303,577.09,0,75.0218,0,0,652.112,Sugat Bajracharya,,10/25/2017 11:00,
149,1039,1039,10/25/2017 11:00,Pokhara,15,5,72,CD,16.0303,1154.18,0,150.044,0,0,1304.22,Sugat Bajracharya,,10/25/2017 11:00,
150,1041,1041,10/25/2017 11:00,Pokhara,15,17,2,CD,182.683,365.366,0,47.4976,0,0,412.863,Sugat Bajracharya,,10/25/2017 11:00,
151,1041,1041,10/25/2017 11:00,Pokhara,15,15,2,CD,182.683,365.366,0,47.4976,0,0,412.863,Sugat Bajracharya,,10/25/2017 11:00,
152,1043,1043,10/25/2017 11:00,Pokhara,15,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Sugat Bajracharya,,10/25/2017 11:00,
153,1044,1044,10/25/2017 11:00,Pokhara,15,5,32,CD,16.0303,512.969,0,66.686,0,0,579.655,Sugat Bajracharya,,10/25/2017 11:00,
154,1047,1047,11/10/2017 12:30,Pokhara,15,2,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,Laxman Poudel,Laxman Poudel,11/10/2017 12:30,11/10/2017 12:30
155,1047,1047,11/10/2017 12:30,Pokhara,15,3,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,Laxman Poudel,Laxman Poudel,11/10/2017 12:30,11/10/2017 12:30
156,1047,1047,11/10/2017 12:30,Pokhara,15,5,12,CD,16.0303,192.363,0,25.0073,0,0,217.371,Laxman Poudel,Laxman Poudel,11/10/2017 12:30,11/10/2017 12:30
157,1049,1049,11/10/2017 12:30,Pokhara,15,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Laxman Poudel,Laxman Poudel,11/10/2017 12:30,11/10/2017 12:30
158,1050,1050,11/10/2017 12:30,Pokhara,15,2,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,Laxman Poudel,Laxman Poudel,11/10/2017 12:30,11/10/2017 12:30
159,1050,1050,11/10/2017 12:30,Pokhara,15,3,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,Laxman Poudel,Laxman Poudel,11/10/2017 12:30,11/10/2017 12:30
91,161,161,3/24/2017 16:30,Hetauda,16,20,6,CD,171.696,1030.18,0,133.923,0,0,1164.1,Sudip Raj Koirala,Sudip Raj Koirala,3/24/2017 16:30,3/24/2017 16:30
92,1001,1001,3/24/2017 16:30,Hetauda,16,2,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Sudip Raj Koirala,Sudip Raj Koirla,3/24/2017 16:30,3/24/2017 16:30
123,1016,1016,4/10/2017 14:30,Hetauda,16,3,1,CD,16.0303,16.0303,0,2.08394,0,0,18.1142,Spandan Pyakurel,Spandan Pyakurel,4/10/2017 14:30,4/10/2017 14:30
125,1017,1017,4/10/2017 14:30,Hetauda,16,5,30,CD,16.0303,480.909,0,62.5181,0,0,543.427,Spandan Pyakurel,Spandan Pyakurel,4/10/2017 14:30,4/10/2017 14:30
126,1017,1017,5/30/2017 18:30,Hetauda,16,3,1,CD,16.0303,16.0303,0,2.08394,0,0,18.1142,Sudip Raj Koirala,Sudip Raj Koirala,5/30/2017 18:30,5/30/2017 18:30
127,1017,1017,8/27/2017 10:00,Hetauda,16,2,1,CD,16.0303,16.0303,0,2.08394,0,0,18.1142,Sudip Raj Koirala,Sudip Raj Koirala,8/27/2017 10:00,8/27/2017 10:00
128,1017,1017,8/27/2017 10:00,Hetauda,16,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Sudip Raj Koirala,Sudip Raj Koirala,8/27/2017 10:00,8/27/2017 10:00
129,1018,1018,9/27/2017 13:40,Hetauda,16,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Spandan Pyakurel,,9/27/2017 13:40,
130,1018,1018,9/27/2017 13:40,Hetauda,16,5,26,CD,16.0303,416.788,0,54.1824,0,0,470.97,Spandan Pyakurel,,9/27/2017 13:40,
131,1018,1018,9/27/2017 14:40,Hetauda,16,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,Spandan Pyakurel,9/27/2017 14:40,9/27/2017 14:40
132,1018,1018,9/27/2017 14:40,Hetauda,16,3,2,CD,16.0303,32.0606,0,4.16788,0,0,36.2285,Spandan Pyakurel,Spandan Pyakurel,9/27/2017 14:40,9/27/2017 14:40
133,1020,1020,10/23/2017 15:00,Hetauda,16,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Sudip Raj Koirala,,10/23/2017 15:00,10/23/2017 15:00
134,1021,1021,10/23/2017 15:00,Hetauda,16,5,0,CD,16.0303,0,0,0,0,0,0,Sudip Raj Koirala,,10/23/2017 15:00,10/23/2017 15:00
135,1023,1023,10/23/2017 15:00,Hetauda,16,20,12,CD,171.696,2060.36,0,267.846,0,20,2308.2,Sudip Raj Koirala,,10/23/2017 15:00,10/23/2017 15:00
136,1026,1026,10/23/2017 15:00,Hetauda,16,5,0,CD,16.0303,0,0,0,0,0,0,Sudip Raj Koirala,,10/23/2017 15:00,10/23/2017 15:00
137,1027,1027,10/23/2017 15:00,Hetauda,16,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Sudip Raj Koirala,,10/23/2017 15:00,10/23/2017 15:00
100,1005,1005,1/10/2017 11:30,Pokhara,17,3,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,swastika pradhan,swastika pradhan,1/10/2017 11:30,1/10/2017 11:30
102,1006,1006,2/20/2017 19:30,Pokhara,17,16,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Laxman Poudel,Laxman Poudel,2/20/2017 19:30,2/20/2017 19:30
104,1006,1006,2/20/2017 19:30,Pokhara,17,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Laxman Poudel,Laxman Poudel,2/20/2017 19:30,2/20/2017 19:30
106,1008,1008,9/17/2017 13:30,Pokhara,17,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Laxman Poudel,Laxman Poudel,9/17/2017 13:30,9/17/2017 13:30
108,1010,1010,9/17/2017 13:30,Pokhara,17,471,4,CD,212.037,848.148,0,110.259,0,0,958.407,Laxman Poudel,Laxman Poudel,9/17/2017 13:30,9/17/2017 13:30
110,1010,1010,10/5/2017 9:00,Pokhara,17,2,1,CD,16.0303,16.0303,0,2.08394,0,0,18.1142,swastika pradhan,swastika pradhan,10/5/2017 9:00,10/5/2017 9:00
112,1011,1011,10/15/2017 9:00,Pokhara,17,5,72,CD,16.0303,1154.18,0,150.044,0,0,1304.22,swastika pradhan,swastika pradhan,10/5/2017 9:00,10/5/2017 9:00
114,1011,1011,11/7/2017 14:30,Pokhara,17,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,swastika pradhan,,11/7/2017 14:30,
116,1012,1012,11/7/2017 14:30,Pokhara,17,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,swastika pradhan,,11/7/2017 14:30,
118,1014,1014,12/20/2017 18:30,Pokhara,17,20,4,CD,171.696,686.785,0,89.2821,0,0,776.067,Laxman Poudel,Laxman Poudel,12/20/2017 18:30,12/20/2017 18:30
120,1015,1015,12/20/2017 18:30,Pokhara,17,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Laxman Poudel,Laxman Poudel,12/20/2017 18:30,12/20/2017 18:30
185,1076,1076,8/7/2017 10:00,Kathmandu,18,20,12,CD,171.696,2060.36,0,267.846,0,0,2328.2,poonam shrestha,poonam,8/7/2017 10:00,8/7/2017 10:00
186,1076,1076,8/7/2017 10:00,Kathmandu,18,16,3,CD,182.683,548.049,0,71.2463,0,0,619.295,poonam shrestha,poonam,8/7/2017 10:00,8/7/2017 10:00
187,1077,1077,4/7/2017 15:00,Kathmandu,18,2,72,CD,16.0303,1154.18,0,150.044,0,0,1304.22,poonam shrestha,poonam,4/7/2017 15:00,4/7/2017 15:00
188,1077,1077,4/7/2017 15:00,Kathmandu,18,3,24,CD,16.0303,384.727,0,50.0145,0,0,434.741,poonam shrestha,poonam,4/7/2017 15:00,4/7/2017 15:00
189,1077,1077,4/7/2017 15:00,Kathmandu,18,5,48,CD,16.0303,769.454,0,100.029,0,0,869.483,poonam shrestha,poonam,4/7/2017 15:00,4/7/2017 15:00
190,1078,1078,4/7/2017 15:00,Kathmandu,18,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,poonam shrestha,poonam,4/7/2017 15:00,4/7/2017 15:00
191,1081,1081,4/7/2017 15:00,Kathmandu,18,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,poonam shrestha,poonam,4/7/2017 15:00,4/7/2017 15:00
192,1083,1083,9/7/2017 13:00,Kathmandu,18,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,kiran Sapkota,,9/7/2017 13:00,
193,1084,1084,9/7/2017 13:00,Kathmandu,18,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,kiran Sapkota,,9/7/2017 13:00,
194,1084,1084,9/7/2017 13:00,Kathmandu,18,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,kiran Sapkota,,9/7/2017 13:00,
195,1084,1084,9/7/2017 13:00,Kathmandu,18,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,kiran Sapkota,,9/7/2017 13:00,
196,1086,1086,9/7/2017 13:00,Kathmandu,18,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,kiran Sapkota,,9/7/2017 13:00,
197,1087,1087,9/7/2017 13:00,Kathmandu,18,16,3,CD,182.683,548.049,0,71.2463,0,0,619.295,kiran Sapkota,,9/7/2017 13:00,
198,1088,1088,9/7/2017 13:00,Kathmandu,18,2,48,CD,16.0303,769.454,0,100.029,0,0,869.483,kiran Sapkota,,9/7/2017 13:00,
199,1088,1088,9/7/2017 13:00,Kathmandu,18,3,48,CD,16.0303,769.454,0,100.029,0,0,869.483,kiran Sapkota,,9/7/2017 13:00,
200,1088,1088,9/7/2017 13:00,Kathmandu,18,5,48,CD,16.0303,769.454,0,100.029,0,0,869.483,kiran Sapkota,,9/7/2017 13:00,
201,1093,1093,9/7/2017 13:00,Kathmandu,18,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,kiran Sapkota,,9/7/2017 13:00,
202,1094,1094,11/17/2017 9:00,Kathmandu,18,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
203,1095,1095,11/17/2017 9:00,Kathmandu,18,15,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
204,1095,1095,11/17/2017 9:00,Kathmandu,18,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
205,1095,1095,11/17/2017 9:00,Kathmandu,18,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
206,1095,1095,11/17/2017 9:00,Kathmandu,18,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
207,1095,1095,11/17/2017 9:00,Kathmandu,18,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
208,1095,1095,11/17/2017 9:00,Kathmandu,18,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
209,1096,1096,11/17/2017 9:00,Kathmandu,18,15,3,CD,182.683,548.049,0,71.2463,0,0,619.295,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
210,1097,1097,11/17/2017 9:00,Kathmandu,18,3,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
211,1097,1097,11/17/2017 9:00,Kathmandu,18,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
212,1097,1097,11/17/2017 9:00,Kathmandu,18,15,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Suman Shresth,Suman Shresth,11/17/2017 9:00,11/17/2017 9:00
213,1097,1097,1/17/2017 7:00,Hetauda,19,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
214,1097,1097,1/17/2017 7:00,Hetauda,19,2,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
215,1097,1097,1/17/2017 7:00,Hetauda,19,5,16,CD,16.0303,256.485,0,33.343,0,0,289.828,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
216,1099,1099,1/17/2017 7:00,Hetauda,19,2,32,CD,16.0303,512.969,0,66.686,0,0,579.655,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
217,1099,1099,1/17/2017 7:00,Hetauda,19,3,32,CD,16.0303,512.969,0,66.686,0,0,579.655,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
218,1099,1099,1/17/2017 7:00,Hetauda,19,5,32,CD,16.0303,512.969,0,66.686,0,0,579.655,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
219,1100,1100,1/17/2017 7:00,Hetauda,19,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
220,1100,1100,1/17/2017 7:00,Hetauda,19,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
221,1100,1100,1/17/2017 7:00,Hetauda,19,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
222,1100,1100,1/17/2017 7:00,Hetauda,19,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,1/17/2017 7:00,1/17/2017 7:00
223,1100,1100,4/7/2017 14:00,Hetauda,19,15,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
224,1100,1100,4/7/2017 14:00,Hetauda,19,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
225,1100,1100,4/7/2017 14:00,Hetauda,19,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
226,1101,1101,4/7/2017 14:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
227,1101,1101,4/7/2017 14:00,Hetauda,19,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
228,1102,1102,4/7/2017 14:00,Hetauda,19,16,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
229,1102,1102,4/7/2017 14:00,Hetauda,19,15,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
230,1102,1102,4/7/2017 14:00,Hetauda,19,17,1,CD,182.683,182.683,0,23.7488,0,0,206.432,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
231,1102,1102,4/7/2017 14:00,Hetauda,19,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
232,1102,1102,4/7/2017 14:00,Hetauda,19,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
233,1102,1102,4/7/2017 14:00,Hetauda,19,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
234,1104,1104,4/7/2017 14:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Spandan Pyakurel,spandan pyakurel,4/7/2017 14:00,
235,1106,1106,6/14/2017 10:00,Hetauda,19,20,3,CD,171.696,515.089,0,66.9616,0,0,582.05,Spandan Pyakurel,spandan pyakurel,6/14/2017 10:00,6/14/2017 10:00
236,1108,1108,6/14/2017 10:00,Hetauda,19,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,6/14/2017 10:00,6/14/2017 10:00
237,1108,1108,6/14/2017 10:00,Hetauda,19,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,6/14/2017 10:00,6/14/2017 10:00
238,1108,1108,6/14/2017 10:00,Hetauda,19,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,6/14/2017 10:00,6/14/2017 10:00
239,1111,1111,6/14/2017 10:00,Hetauda,19,2,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,6/14/2017 10:00,6/14/2017 10:00
240,1111,1111,6/14/2017 10:00,Hetauda,19,3,4,CD,16.0303,64.1212,0,8.33575,0,0,72.4569,Spandan Pyakurel,spandan pyakurel,6/14/2017 10:00,6/14/2017 10:00
241,1111,1111,6/14/2017 10:00,Hetauda,19,5,8,CD,16.0303,128.242,0,16.6715,0,0,144.914,Spandan Pyakurel,spandan pyakurel,6/14/2017 10:00,6/14/2017 10:00
242,1111,1111,6/14/2017 10:00,Hetauda,19,6,16,CD,19.6735,314.777,0,40.921,0,0,355.698,Spandan Pyakurel,spandan pyakurel,6/14/2017 10:00,6/14/2017 10:00
243,1112,1112,8/15/2017 12:00,Hetauda,19,15,6,CD,182.683,1096.1,0,142.493,0,0,1238.59,Spandan Pyakurel,spandan pyakurel,8/15/2017 12:00,
